analyzer_version,artist_7digitalid,artist_familiarity,artist_hotttnesss,artist_id,artist_latitude,artist_location,artist_longitude,artist_mbid,artist_name,artist_playmeid,genre,idx_artist_terms,idx_similar_artists,release,release_7digitalid,song_hotttnesss,song_id,title,track_7digitalid
b'',40119,0.44585867085349606,0.3120444556762467,b'AR3AIEI1187B992D8D',54.31392,b'Great Britain / UK',-2.23218,b'471087d4-3438-4f55-bb37-89cfe042b300',b'Marilyn Horne',15167,b'',0,0,b'Rockabye Baby - Lullabies with Orchestra',279150,,b'SOEWQUV12A8AE46AA4',"b""Mighty Lak' a Rose""",3108776
b'',7855,0.558878292089538,0.3889397658134465,b'ARTTFAQ1187B98E4FA',,b'',,b'97657a5d-537a-431d-acd6-523cba7c0c8a',b'Kiprich',-1,b'',0,0,b'Riddim Driven: Caribbean Style',463653,,b'SOBNDJL12AB01806C3',b'Hot Girls',5160301
b'',7546,0.595645308494379,0.4260093004837602,b'AR6EVQA1187B9AA1DF',,"b'Kingston, Jamaica'",,b'bd67db55-a85f-4c2b-b5cd-4c8f9ceb50d4',b'Cocoa Tea',34176,b'',0,0,"b""Weh Dem A Go Do...Can't Stop Cocoa Tea""",639381,0.21204540548371908,b'SODIPHG12A58A7BEA6',"b""Can't Stop Cocoa Tea""",7098046
b'',61843,0.549033905412002,0.3766641058581093,b'ARJJKAA1187B9ADAF1',,b'',,b'fc31ddde-0030-4cc3-9180-5cc4e7004fef',b'Rolfe Kent',-1,b'',0,0,b'17 Again',648603,,b'SOKYTFZ12AB0189A73',b'Mark Practices',7186229
b'',240125,0.5889320858529523,0.34936636110900054,b'ARWV0Q11187FB4CDCE',,"b'Austin, TX'",,b'0bccb6e4-b43b-4b3c-ac1c-1f4b065f6edc',b'Arc Angels',-1,b'',0,0,b'Living In A Dream',706252,0.26586104921065007,b'SOIUVCM12AB0186D78',b'Crave and Wonder',7832332
b'',140450,0.4950666609736366,0.34751176451577365,b'AR0569B1187B9A4036',,b'',,b'1be2e508-905c-4d90-9bf2-7ab55f78b3e6',b'Mike Bloomfield',17179,b'',0,0,b'Diamond Master Series - Mike Bloomfield',761602,,b'SOFUXYZ12AB018C902',b'Junko partner',8430775
b'',1646,0.6411728176207399,0.43676906970906904,b'ARC0MTS1187FB44C21',50.84838,"b'Brussels, Belgium'",4.34968,b'20404789-b0f3-43de-bbe1-f4fe39e83e87',b'Toots Thielemans',16621,b'',0,0,b'Footprints',57377,,b'SOJGPHT12A6D4FA2BF',b'The Windmills Of Your Mind',596867
b'',1297,0.8834870797750511,0.5886499588913682,b'AR23C041187FB4D534',,"b'Queens, NY'",,b'8e68819d-71be-4e7d-b41d-f1df81b01d3f',b'50 Cent',16,b'',0,0,"b""Get Rich Or Die Tryin'""",262925,,b'SONTBKA12A8C144020',b'U Not Like Me',4762758
b'',8899,0.5771581238137459,0.5121972430113413,b'AR0JPOG1187FB37383',,b'Japan',,b'3fafb3eb-bd69-4463-b6aa-bf88472b6089',b'Lyrics Born',-1,b'',0,0,b'Everywhere At Once',217149,0.38293509007501925,b'SOXIIPZ12A8C13EDC0',"b""Is It The Skin I'm In?""",2364547
b'',39546,0.5906929179471623,0.45281783769711387,b'AR5U94U1187FB5CDCF',,b'',,b'd83e599c-2d5a-44ec-b727-587e1455b1b5',b'John Hammond',7350,b'',0,0,b'Bluesman',575531,,b'SOFNAUM12AB01863B4',"b""Ain't That Loving You Baby""",6378562
b'',477060,0.3911088846318064,0.24009840575296107,b'AR8BMEQ1187B9B4214',38.2589,b'Missouri',-92.43659,b'a506c0c1-a837-4c5c-8062-78063bb27542',b'Pumpkin Buzzard',-1,b'',0,0,b'Perfect Dragon',639908,,b'SOWGJTP12AB018637B',b'Requiem Blaster',7102063
b'',252884,0.3324216353388219,0.31449483650332366,b'ARMFXPI1187B99717E',,b'',,b'9ff1f844-3f1b-4714-9cf6-f80cb4cb4565',b'The London Theatre Orchestra',-1,b'',0,0,b'Ultimate Cult Themes',375063,0.0,b'SOBBFPC12A8C142932',b'The Man From U.N.C.L.E.',4168867
b'',586449,0.34092589888196445,0.08999872434630793,b'AR9696A1187FB550A1',,b'',,b'57cf8730-91a5-460c-941a-b5c2c9c6e703',b'Nicolas Bacchus',-1,b'',0,0,b'Balades pour enfants louches',785327,,b'SOWTJRG12AC9075799',b'Pr\xc3\xa9liminaires_ par Philippe Pag\xc3\xa8s (feat. Philippe Pag\xc3\xa8s)',8688214
b'',37132,0.5856831498303938,0.3604457658067229,b'AR78ZID1187B9B31ED',18.11526,b'Jamaica',-77.27348,b'85fcc6c7-4b54-40dd-bd0e-0df68309acea',b'Mikey Dread',-1,b'',0,0,b'SWALK',248564,0.37952332442218817,b'SODPYXE12A58A7AF97',b'Problems',2944992
b'',293676,0.45360053886418067,0.3508035740686485,b'ARN4IYF1187FB49D76',,b'',,b'733fd871-62b7-4fa3-9c70-6e7aa6cdfe0e',b'Pagan Wanderer Lu',-1,b'',0,0,b'European Monsoon',820294,0.2998774882739778,b'SODXTQB12AB018A5C0',b'Crustaceans As Castanets',9059043
b'',4010,0.643182772912233,0.500691340913453,b'AR3793X1187FB50CB3',,"b'Middlesbrough, England'",,b'c707b37e-cb5c-4694-be4d-46beefcb2475',b'Chris Rea',-1,b'',0,0,b'Weekend Songs',813528,0.7584103191874918,b'SOGSOTK12A6D4FA596',b'Josephine (French Edit)',8990408
b'',229621,0.3511824538830121,0.08016693866425,b'AR051KA1187B98B2FF',,b'',,b'9db08847-f7a8-4cd2-a425-3ab4adc5b4d3',b'Wilks',-1,b'',0,0,b'Brightess night',288450,,b'SOJQTVV12A8C134387',b'That you fool ed me',3237574
b'',176248,0.6087035683375998,0.36221895681539285,b'AR7KA5V1187FB44E6B',,b'',,b'7e5a0c3f-339a-4e5d-aed0-1946112b4a66',b'The Del McCoury Band',11415,b'',0,0,b'The Family',757779,0.26586104921065007,b'SOKGYMR12A8C1433E3',"b""Don't You Think It's Time To Go""",8388251
b'',1734,0.6097422428441396,0.47853220045706946,b'AR62MPO1187FB46421',,"b'Bakersfield, CA'",,b'34832720-12d3-44b4-bb80-8f06bcfb09ba',b'David Benoit',13333,b'',0,0,"b""Here's To You Charlie Brown - 50 Great Years!""",162987,0.5445771023940188,b'SOJKYRI12A58A7D06C',b'Frieda',3452659
b'',4880,0.5650898922038983,0.44859380261178367,b'AR1DLF21187FB3CBF0',,b'',,b'3f49566c-2c59-440e-8ea5-4d7afa1ee3f2',b'4Him',15431,b'',0,0,b'Face The Nation',581855,0.37598430150044215,b'SOPGUJO12AB0186DF1',b'He Never Changes',6453154
b'',2183,0.6148709339199385,0.6282464191914875,b'ARF3GX71187FB3EB66',,"b'Medicine Lodge, KS'",,b'b0a55bd8-60c7-45c1-b78e-f20e4c8adba1',b'Martina McBride',7085,b'',0,0,b'Timeless',307618,0.38293509007501925,b'SOFBCXN12A8C13C8C8',b'Pick Me Up On Your Way Down',3464369
b'',5571,0.5174805719265905,0.4328043103024764,b'ARD5SR21187B9B5F4A',60.99655,b'H\xc3\xa4meenlinna',24.49511,b'078f98b2-3a90-4443-817b-440c7089b0c4',b'Irwin Goodman',-1,b'',0,0,b'Erikoiset',68572,,b'SONSBJS12A67ADE7EC',b'Yhteinen koti',717142
b'',36259,0.5718337959362857,0.4149852824388868,b'AR508LN1187B996F4E',,b'',,b'863de8b5-4283-48f4-84fa-330cd073f84a',b'Lole y Manuel',-1,b'',0,0,b'Aljarafe',405723,,b'SOKIWRW12AB017FAD7',b'Aljarafe',4517685
b'',168703,0.5038905014901797,0.35312499004640036,b'ARCP8YG1187B997D72',52.88356,b'UK - England - South East',-1.97406,b'e3f40d48-8f70-4654-9bdf-4a4ce1c95642',b'Claire Hamill',-1,b'',0,0,b'Touchpaper',557522,,b'SOMTQJY12CF58265F5',b'24 Hours from Tulsa (Bonus Track)',6165605
b'',306833,0.6468808706241459,0.40239110792887745,b'AR6OTKA1187B9B6697',34.16788,b'Arizona',-111.9307,b'f2fa6692-9d3a-43bc-8c4c-7d87b2c45de2',b'32 Leaves',-1,b'',0,0,b'Panoramic',635453,0.6624931608196217,b'SOZOEUF12AB017E66A',b'Way Beyond',7053834
b'',180555,0.6941192467616055,0.45602975370052345,b'ARLNMEP11C8A41519E',34.05349,b'Los Angeles',-118.24532,b'5a045b09-af06-4348-9ce6-d51b6a370770',b'Rockabye Baby!',-1,b'',0,0,b'Lullaby Renditions of The Beach Boys',259066,0.3552855364230894,b'SOCBGSL12A8C13747D',b'You Still Believe in Me',2752856
b'',10890,0.3856812791382309,0.2973334071249006,b'ARJDR071187B98CBBB',38.62774,"b'St. Louis, MO'",-90.19951,b'452669a8-9622-4211-b37d-586fd3439793',b'Barbara Carr',51083,b'',0,0,"b""A Decade Of Chicago's Finest""",15420,0.513189736125819,b'SOXWHQK12A67020E88',"b""Don't Knock Love""",161461
b'',25292,0.4798646797866982,0.3852304418657705,b'ARY1QJF1187B98EF3F',34.05349,b'California - LA',-118.24532,b'87881c1e-f2a7-4a0b-8aec-d90a783a1c6f',b'Kathleen Madigan',-1,b'',0,0,b'In Other Words',36412,0.34085709458230107,b'SOMAYCY12A6D4F936C',b'Oprah (Album Version)',390318
b'',20037,0.3305207625085287,0.22882184828264412,b'ARYZQIU1187FB4BBF8',40.71455,"b'New York, NY'",-74.00712,b'66c769b2-5e93-4ece-a99a-ee24c8777010',b'Louie Ramirez',203316,b'',0,0,b'Ali Baba',725661,,b'SOXBPJO12A8C1401AC',"b""It's Not What You Say""",8041705
b'',4128,0.6940981447257735,0.4675520207316884,b'AR05OJD1187B9B99A6',,"b'Brooklyn, New York'",,b'd50548a0-3cfd-4d7a-964b-0aef6545d819',"b""Ol' Dirty Bastard""",6959,b'',0,0,b'Message To The Other Side (Osirus Part 1)',641098,0.3867901771390143,b'SOYJVQR12AB01835DE',b'Destiny Ft: Lesk One',7112179
b'',3443,0.7221052981201719,0.48072478092092114,b'AR02IU11187FB513F2',,"b'New York, NY'",,b'f19ad155-d809-4770-ab8d-7579467d9f55',b'Tito Puent\xc3\xa9',3198,b'',0,0,b'Salsa Salsa',767880,,b'SOQOEGK12AB01883BB',b'Bata 6/8',8502139
b'',20804,0.6061186456969245,0.4091960356545295,b'ARM5JLS1187FB3615B',34.27611,"b'Itawamba County, MS'",-88.35068,b'26fe36eb-fd75-4799-bf0f-fa502a7bcfe8',b'Tammy Wynette',2973,b'',0,0,b'The World Of Tammy Wynette',553590,0.0,b'SOKETYB12AB018308E',b'It Is No Secret (What God Can Do)',6122000
b'',12699,0.7036648899166419,0.44822358922684985,b'AR7DFJP1187B992F13',,b'',,b'eca5dd0e-edc7-4658-85f0-762e263b4acd',b'Juana Molina',-1,b'',0,0,b'Segundo',204047,0.6499897555055976,b'SOSPTBA12A81C23A03',b'El Perro',2215715
b'',92340,0.6379952871042047,0.4714418762745189,b'AR7U5BZ1187B997FFC',,b'',,b'75fd76eb-09d8-4567-b24a-5fe43334ed15',b'Keep Of Kalessin',54439,b'',0,0,b'Agnen: A Journey Through The Dark',127411,0.48023874797942395,b'SOSTWHL12A6D4FD2A9',b'As Mist Lay Silent Beneath',1316034
b'',486551,0.41365630344684723,0.14190255414456035,b'ARFQTFS12086C14218',,b'',,b'5a45b67f-c025-4713-8cd7-0ecc0fd608aa',b'Orenda',-1,b'',0,0,b'A Tale of a Tortured Soul',652820,,b'SOHNSVU12AB01891F8',b'Act One: Rise and Fall - From the Ashes (I. Chapter One / II. Chapter Two)',7232726
b'',2728,0.407430399749988,0.3185360299358178,b'ARI2JSK1187FB496EF',51.50632,"b'London, England'",-0.12714,b'32111fcd-2338-472a-892b-4b329549e3ba',b'Nick Ingman',20077,b'',0,0,b'Two Brothers',53832,0.2336019285813813,b'SOWYBEG12A6D4F9142',b'Kumal & Sangha',561678
b'',17247,0.6796169574734832,0.35447219105183414,b'ARB3YS71187FB4E54E',,b'',,b'ba713ef2-53b7-4990-92ff-8611dd6cb716',b'Tomorrow',99170,b'',0,0,b'Tomorrow',24732,0.21508031850922793,b'SOJATJX12A6D4F6E77',b'Shy Boy (1999 Digital Remaster)',262268
b'',618,0.7864270833791762,0.5122267383177268,b'AR035N21187FB3938E',34.23294,b'Earth',-102.4102,b'88e2147d-0332-46f6-85b2-b5f463ba957b',b'BT',-1,b'',0,0,b'Stealth',64190,0.3277366831778408,b'SOEGJRT12A6D4FCD65',b'Henrys Death',665712
b'',37132,0.5856831498303938,0.3604457658067229,b'AR78ZID1187B9B31ED',18.11526,b'Jamaica',-77.27348,b'85fcc6c7-4b54-40dd-bd0e-0df68309acea',b'Mikey Dread',-1,b'',0,0,b'Happy Family',246079,,b'SOEJCIN12A8C132263',b'Your Love',2671310
b'',40119,0.44585867085349606,0.3120444556762467,b'AR3AIEI1187B992D8D',54.31392,b'Great Britain / UK',-2.23218,b'471087d4-3438-4f55-bb37-89cfe042b300',b'Marilyn Horne',15167,b'',0,0,b'Rockabye Baby - Lullabies with Orchestra',279150,,b'SOSIZPX12A8AE46AD3',b'Nana',3108789
b'',740906,0.5400377489797789,0.36005330653898404,b'AR1N6N61187FB4E25E',23.0833,"b'Havana, Cuba [Jesus Maria]'",-82.4167,b'915f84de-eac2-4e78-99ad-9ab6e2c50af6',b'Mongo Santamaria',6530,b'',0,0,b'Arriba!',388277,0.27354543970785755,b'SOBAENB12AB017BFD8',b'Eres Tu',4308435
b'',236406,0.5099946875871698,0.24742619452359993,b'ARCQQ3S1187B9A6D98',31.1689,b'Texas',-100.07715,b'03594284-3089-4c69-b87f-384e0aea312a',b'DJ Primo',-1,b'',0,0,b'Masters Of Darkness - The Best Early Rave & Hardcore',521730,0.0,b'SOZCHRE12A8C1404A4',b'Give It All You Got',5767514
b'',33141,0.7437924976420915,0.47267074105300666,b'ARYGXKQ11E2835CE3B',,"b'New York, NY [Queens]'",,b'6c81c5d0-5159-4be8-b774-aa8397ed5a93',b'Styles P',-1,b'',0,0,b'The Ghost Dub-Dime Mixtape',822031,0.24004055558698603,b'SOEOSKZ12AC392B55B',b'Back On My New S*** (feat. Tre Williams)',9075359
b'',403475,0.6135724869465727,0.3786477786560696,b'ARROLGK1187FB5738D',39.26271,"b'Nevada City, CA'",-121.01914,b'31e48c9d-8deb-48f5-83c3-67edb20d7f5e',b'The Advantage',-1,b'',0,0,b'Elf Titled',547353,0.5142983312649133,b'SOVJJGU12AB0186C4F',b'Ducktails - Moon',6051281
b'',356599,0.5248213928703827,0.3621621590015373,b'AR19JS91187B98CB66',,b'',,b'524ccca7-a2bf-4ac5-abfa-f0fe5572ecf5',b'Captain Hollywood Project',-1,b'',0,0,b'Animals or Human',621397,0.3347065490692206,b'SOETRAW12AB0180F0E',b'The Way Love Is',6900971
b'',154506,0.4969050610443408,0.36192879815938855,b'ARYR56R1187FB3DEEE',,b'',,b'b3620030-fdea-4cf4-b9b0-cb5121451e53',b'Pepe Romero',-1,b'',0,0,b'Alb\xc3\xa9niz / Granados / Romero / Sor: Guitar Solos',144485,,b'SOKWHFT12A8C13780E',b'Mallorca_ Op.202 - transcr. Marc Switzer',2237685
b'',304663,0.5336595943709138,0.3658223691365675,b'ARH3TXI1187FB3A486',36.16778,"b'NASHVILLE, Tennessee'",-86.77836,b'e004a126-7167-48f9-aeec-1e0cd75749f4',b'Kathy Troccoli',7992,b'',0,0,b'Kathy Troccoli',489541,0.0,b'SOYCRXU12AB0180B86',b'Never My Love',5433903
b'',409650,0.7678150638653863,0.3191032216881931,b'ARYLQVR11F50C4EFC2',,b'',,b'',b'Saman',-1,b'',0,0,b'Rahayee',554475,,b'SORCMAR12AB018701E',b'Akhm Nakon',6130953
b'',1701,0.42572365804650586,0.0,b'ARODOO01187FB44F4A',,b'',,b'60bd8a1c-c093-4849-8f28-08101ca059b1',b'The Baltimore Consort',20540,b'',0,0,b'Tunes from the Attic',507551,,b'SOPVNEU12A58A77E90',b'You Lasses and Lads',5612447
b'',141705,0.8952971246508524,0.5858675961377093,b'ARIRCA31187FB58E84',,b'Maine',,b'7bd47e67-ecd5-49d5-837f-c692df38da4e',b'The Maine',-1,b'',0,0,"b""Can't Stop Won't Stop""",274369,0.8496786695669102,b'SOQWSGM12A6D4FC3C6',b'You Left Me',3043891
b'',248759,0.40067450487201595,0.23643380474148568,b'ARC39PE1187B9B2C01',,b'',,b'3223389d-6fc5-414c-a6da-818044415e24',b'Major Lazer',67217,b'',0,0,b'Nervous Nitelife: Tom Stephan',673446,0.21508031850922793,b'SOQCKBB12AB01864F9',b'Keep It Going Louder (Tom Stephan Harder Mix)',7466300
b'',909,0.7653570130635742,0.7551499130578622,b'ARGVJPK1187B9909EA',,b'',,b'12be5b16-915f-44bc-978a-8ddfab235b79',b'Josh Groban',115101,b'',0,0,b'Awake Live',228741,0.439202489315343,b'SOULIKU12A58A78CE2',b'February Song [Live]',2502730
b'',95,0.6721999444118556,0.46678421162847866,b'ARNE16X1187B9B2DEE',18.04552,"b'St. Catherine, Jamaica'",-77.02659,b'2caa54a7-b08c-41da-b892-3a41abe778be',b'Jimmy Cliff',3331,b'',0,0,"b""The EMI Years 1973-'75""",16762,0.2707759989463275,b'SOEOMWI12A67ADB831',b'Million Teardrops',179127
b'',170661,0.44316239759770826,0.3004544598123077,b'ARRC2JF1187B9B6A93',-24.9162,b'AUSTRALIA',133.39311,b'3ac9f018-b28a-40c8-826d-07dd44d3404f',b'Bruce Rowland',-1,b'',0,0,b'Return to Snowy River Part II',314721,0.0,b'SOICOXW12A8C144D5C',b'You Should Be Free',3560600
b'',16303,0.6948025197816848,0.5618305379392137,b'ARIZODP1187B9AD272',54.89814,"b'Washington, England'",-1.53179,b'4ef7a9e2-2cf5-483a-8616-ef7791a98026',b'Bryan Ferry',6437,b'',0,0,"b""Let's Stick Together""",29030,,b'SOFEQWY12A6D4F94CC',b'2HB (1999 Digital Remaster)',319469
b'',34024,0.5654823506955199,0.3912425060150865,b'ARV38Z81187B98E608',,b'',,b'9fd77a47-5432-4aed-948b-4a10fb3de52b',b'The Jets',89779,b'',0,0,b'The Early Years',424048,,b'SOTARLM12AB0189263',"b""Steppin' Out Tonight""",4731585
b'',110189,0.6316626720677063,0.4570729531813909,b'ARCLLH11187FB48DE0',32.77815,"b'Dallas, TX'",-96.7954,b'dac15690-cbad-4692-a6bf-3bb0ae05cfe1',b'Jimmie Vaughan',15635,b'',0,0,b'Strange Pleasure',282241,,b'SOOWVZQ12AF72A0070',"b""Don't Cha Know""",3142355
b'',49992,0.7963370594985002,0.5829215764506247,b'ARSW5F51187FB4CFC9',,"b'Seattle, WA'",,b'4bd95eea-b9f6-4d70-a36c-cfea77431553',b'Alice In Chains',65,b'',0,0,b'Black Gives Way To Blue',583091,0.6929613187304321,b'SOJAMMF12A58A7656D',b'Take Her Out',6462202
b'',83542,0.698977345836088,0.39410780419688507,b'ARQEPTZ1187FB4CD36',,b'US',,b'93b34a61-0487-45f5-887d-0f6fe81e6c71',b'Toby Love',8295,b'',0,0,b'Love Is Back',509820,0.3347065490692206,b'SOJMCCN12AB0185039',"b""Happy Valentine's""",5647748
b'',16838,0.5237146369702328,0.3846110839616365,b'AR0RCMP1187FB3F427',30.08615,"b'Beaumont, TX'",-94.10158,b'615d51ca-3d06-43dc-b956-4d76099f4b5e',b'Billie Jo Spears',56462,b'',0,0,b'Misty Blue',747564,,b'SOIVNTJ12AC468C685',"b""'57 Chevrolet""",8274737
b'',28162,0.6104277251451776,0.43816822618224227,b'ARTBFV61187FB3C250',34.05349,"b'Los Angeles, CA'",-118.24532,b'8736f41f-365e-42c7-a733-36c22e74c97e',b'Johnny Horton',2993,b'',0,0,b'100 Country Classics',792359,,b'SONJEYU12AC468C050',b'The Battle Of New Orleans',8764558
b'',39317,0.6999247645104929,0.449668690751983,b'ARJFOC01187FB413A5',33.59233,"b'Lubbock, TX'",-101.85587,b'd0a2f884-96a6-4f21-9f20-0893fd34a55a',b'Delbert McClinton',21953,b'',0,0,b'Voices Of Americana: Delbert McClinton',440144,0.0,b'SOYBVOI12AB017AD6B',b'Lover In Demand',4895731
b'',30101,0.47736475248353516,0.33750728916593725,b'ARCCRTI11F4C845308',,b'',,b'',b'White Heart',86428,b'',0,0,b'Emergency Broadcast',484159,0.26173330837465286,b'SOYBGAM12AB017A82A',b'Speed Of Sound (Emergency Broadcast Album Version)',5372813
b'',195794,0.547230937778038,0.3453069080831163,b'ARALEAC1187B9902A8',51.89834,"b'Cork City, Ireland'",-8.47277,b'7241ca20-792d-478a-833a-264e9953dce8',b'Rubyhorse',-1,b'',0,0,b'Rise',311115,0.43965465970686407,b'SOTUDGH12A8C13FED6',b'Evergreen',3511833
b'',539,0.6058804710656306,0.3936608679237098,b'ARK8EHO1187B9B71D1',57.15382,"b'Aberdeen, Scotland'",-2.10679,b'f22e793d-9a7e-4ec9-9d86-7a8528688abd',b'Shamen',17892,b'',0,0,b'Trasmazonia',358013,0.26586104921065007,b'SOKJUOW12AB0181545',b'Transamazonia (Deep Dish No Doze Mix)',3994472
b'',123411,0.3024892201019906,0.25226764594191403,b'ARG5OIV1187B99329D',,b'',,b'4bbc8d2f-4bd2-485a-b97b-8c7b821585b4',b'Camerata Brasil',69634,b'',0,0,b'Bach in Brazil',160831,0.20517490132070126,b'SOQBWFW12A8C139512',b'Italian Concerto in F_ BWV 971 - Allegro',1699188
b'',18353,0.6091238748175969,0.4623678399869238,b'ARCEEC91187B9AC4FB',44.97903,"b'Minneapolis, MN'",-93.26493,b'fc4af92a-1aa8-4f35-9aea-29b2ecbe0779',"b""Alexander O'Neal""",-1,b'',0,0,b'Alex Loves...',192588,0.46048484498641545,b'SOMXGSM12A8C130A2C',b'Unbreak My Heart',2094105
b'',35593,0.7318222186514295,0.4249403308027947,b'ARNPPTH1187B9AD429',51.4855,"b'Heston, Middlesex, England'",-0.37196,b'519774a4-3b18-4042-b8c0-927845a616c9',b'Jimmy Page',100491,b'',0,0,b'Get the Led Out - Led Zeppelin Salute',499661,0.4994458348006321,b'SOCHBZX12A8C141F2B',b'Wailing Sounds',5534522
b'',177774,0.4931259567412099,0.3532420664949242,b'ARWJEOP1187B996538',,b'',,b'40ff8715-2cfb-4cff-9372-56b241d14520',b'Soul Ballet',172178,b'',0,0,b'LAViSH',230740,0.6090439426773437,b'SOVXFJX12A81C2387B',b'Tuscan Chica',2528899
b'',7606,0.7914655421770528,0.47788930391586204,b'ARRJ3UC1187FB579D7',,"b'Croix-des-Bouquets,  Haiti'",,b'4f29ecd7-21a5-4c03-b9ba-d0cfe9488f8c',b'Wyclef Jean featuring Prodigy of Mobb Deep',1706,b'',0,0,"b""The Preacher's Son""",299387,0.439202489315343,b'SOOYKEK12A8C13B1DD',b'Rebel Music',3384616
b'',51559,0.6430166662617105,0.46151720449793504,b'ARVJVFF1187B9B40D6',40.7174,"b'Jersey City, NJ'",-74.04323,b'09c0f334-f9de-4970-b9ee-ef799cd093be',b'Al DiMeola',13669,b'',0,0,b'Electric Rendezvous',455837,0.4715782477005801,b'SOHXEZL12AB0185E35',b'God Bird Change',5074916
b'',15829,0.508421718374864,0.33581192038236024,b'AR5T4YC1187FB5915E',,b'',,b'739bc995-11b9-4e39-94f9-f75b429da8fe',"b""Darwin's Waiting Room""",-1,b'',0,0,b'Orphan',22404,0.5594727762897006,b'SOIKTUX12A6D4F3E39',b'Spent',231515
b'',1613,0.8320117691319663,0.6430722926109408,b'ARC8CQZ1187B98DECA',,"b'Galveston, TX'",,b'ff6e677f-91dd-4986-a174-8db0474b1799',b'Jack Johnson',759,b'',0,0,b'Flake',25431,,b'SOODZRY12A6D4F81A0',"b""It's All Understood""",270572
b'',131684,0.3173913800886155,0.3452847729883983,b'ARGAWJY11F50C50904',,b'',,b'',b'Jane Winther',50989,b'',0,0,b'Songs - The Sun is here for you',346342,0.0,b'SOFXTES12AB01831D1',b'The Sun is here for you',3883324
b'',308089,0.3918367349380478,0.352620791135667,b'AROJVWY1187B9A826C',,b'',,b'f1093867-0fc0-4ca4-b7fa-ff59ad275343',b'Mademoiselle Sane',-1,b'',0,0,b'La petite boite en fer',409210,0.0,b'SOHBIKM12AB01840AF',b'Cabaret',4552415
b'',20021,0.5654003366037242,0.3499236613236841,b'ARMHR011187B9A62B5',,"b'Spanish Harlem, New York City, NY'",,b'de7d54d7-0fce-4fb9-84f0-6fee794335d2',b'El Barrio',54046,b'',0,0,b'Mal de amores',440388,0.46048484498641545,b'SOZCCPL12AB017C957',b'Al maestro',4900165
b'',218883,0.42960301672957957,0.3704411547389419,b'AR4B1LP1187FB55C83',,b'',,b'c77272a6-7db3-49ec-8cbb-5da16b59966c',b'Juan Diego Fl\xc3\xb3rez / Mariusz Kwiecen / Orquestra de la Comunitat Valenciana / Daniel Oren',-1,b'',0,0,b'Bel Canto Spectacular',265271,,b'SOEYCMO12A8C13CDBB',b'Venti scudi',2853336
b'',2708,0.6228749388799568,0.46124579814347016,b'AR71A931187B99CDD9',,b'',,b'8974da95-e631-45aa-8fd7-aa0c2795f997',b'Harry Gregson-Williams',13258,b'',0,0,b'Shrek 2',64170,,b'SOFHIRE12A6D4FB518',b'The Ball',665353
b'',13625,0.873238652757811,0.5199654792867565,b'ARIMZQZ1187B9AD541',,"b'Orange, CA'",,b'244afcb7-fa9a-49b1-9aa6-0149512d1c52',b'Thrice',-1,b'',0,0,b'The Artist In The Ambulance',26357,0.89678901557349,b'SOESALW12A6D4F7BBD',"b""All That's Left""",284894
b'',54798,0.5667964748327188,0.38811277380636255,b'ARFTMGO1187B9A777A',43.64856,"b'Toronto, Ontario, Canada'",-79.38533,b'291dcfb8-b31c-496a-905b-9955509d75b6',b'Percy Faith',12855,b'',0,0,b'A Jerome Kern Songbook',708314,,b'SOSKTOI12AB01843A5',b'The Song Is You',7855995
b'',374293,0.4815999489122195,0.3501816897137235,b'AR2F0FX1187B9A9ECE',,b'',,b'ddb9462f-c93a-4ebf-a0ef-adefff7b74d7',b'TAKARU',-1,b'',0,0,b'There Can Be Only None',505071,0.5230037030984809,b'SOZWMDF12AB018317A',b'Idnnitkhtr',5588596
b'',1633,0.6268031063273776,0.4052346907874076,b'ARJ9DSA1187B990E00',,b'',,b'4756395c-57ed-4a63-afb2-01117f14dff6',b'John Mayall & The Bluesbreakers',19569,b'',0,0,b'Looking Back',279851,0.6552508218901286,b'SOBCBQB12A8AE47374',b'Looking Back',3116550
b'',4060,0.5291027999696011,0.41136413214629225,b'ARNSTES1187FB4FC9B',,"b'London, England'",,b'f9f9432b-a93a-4650-8e2d-46e43ba92287',b'Shinehead',-1,b'',0,0,b'Unity',614873,0.0,b'SOBYAAS12A8C1442B1',b'Golden Touch (LP Version)',6835533
b'',397261,0.36766770988680636,0.22388757828605674,b'ARLH4CH11C8A4173EC',42.2306,b'Lanciano Italy',14.39059,b'dcbd0596-7d54-48c2-8644-5d21d81d9bac',b'Creedence Clearwater Revived',24547,b'',0,0,b'Live Warsaw 2000',537516,,b'SOOKORU12AB01808EA',b'I Heard It Throught The Grapevine',5945165
b'',382,0.7750860583827819,0.6051911529647471,b'ARAXU5Z1187B98FECD',,b'',,b'e21857d5-3256-4547-afb3-4b6ded592596',b'Gorillaz',705,b'',0,0,b'G-Sides',598,0.6476538547967885,b'SOADCFY12A6310E353',b'Rock The House (Radio Edit)',5122
b'',5401,0.588278825524752,0.40360200795605783,b'ARXHWL31187FB476F4',,b'',,b'a79e35b4-4b82-4e6d-9689-63cb92d558e9',b'unloco',-1,b'',0,0,b'Healing',176415,0.6974809294782797,b'SODIOXW12A6D4FD0D3',b'Bystander (Album Version)',1898270
